timestamp,tempExt,tempInt,battVolt
2025-03-03 21:01:12,4.12717771,21.69824218,3.21535348
2025-03-03 21:01:18,4.20049715,21.71139526,3.21543478
2025-03-03 21:01:24,4.14962387,21.71313476,3.21530389
2025-03-03 21:01:29,4.17165327,21.71270751,3.21546602
2025-03-03 21:01:35,4.14021492,21.70959472,3.21530747
2025-03-03 21:01:41,4.17000007,21.70724487,3.21546769
2025-03-03 21:01:46,4.14103507,21.69357299,3.21569824
2025-03-03 21:01:52,4.10998678,21.68905639,3.21605753
2025-03-03 21:01:58,4.06177425,21.69967651,3.21559286
2025-03-03 21:02:04,4.10694885,21.65124511,3.21553039
2025-03-03 21:02:09,4.12451648,21.66629028,3.21535897
2025-03-03 21:02:15,4.10661268,21.6793518,3.2152872
2025-03-03 21:02:21,4.14586019,21.70239257,3.21535587
2025-03-03 21:02:26,4.14595413,21.70611572,3.21523952
2025-03-03 21:02:32,4.15861511,21.72592163,3.21525025
2025-03-03 21:02:38,4.13502693,21.68402099,3.21516013
2025-03-03 21:02:44,4.12978506,21.6783142,3.2152152
2025-03-03 21:02:49,4.14815855,21.68240356,3.21501636
2025-03-03 21:02:55,4.13913965,21.70315551,3.21481919
2025-03-03 21:03:01,4.12599515,21.72375488,3.21516013
2025-03-03 21:03:06,4.15463733,21.72467041,3.21514534
2025-03-03 21:03:12,4.18005371,21.71478271,3.21500897
2025-03-03 21:03:18,4.21282291,21.71334838,3.21500897
2025-03-03 21:03:24,4.20028209,21.71414184,3.21473455
2025-03-03 21:03:29,4.16619634,21.71752929,3.21482849
2025-03-03 21:03:35,4.17231225,21.71130371,3.2148137
2025-03-03 21:03:41,4.19525527,21.6965332,3.21558213
2025-03-03 21:03:47,4.18443584,21.67926025,3.21562814
2025-03-03 21:03:52,4.15623617,21.71951293,3.21403217
2025-03-03 21:03:58,4.07331991,21.74069213,3.21480464
2025-03-03 21:04:04,4.09412622,21.74298095,3.21536445
2025-03-03 21:04:09,4.1043682,21.74993896,3.21571135
2025-03-03 21:04:15,4.06215095,21.74972534,3.21554327
2025-03-03 21:04:21,4.04959678,21.6965332,3.21556901
2025-03-03 21:04:27,4.07166719,21.67932128,3.2151215
2025-03-03 21:04:32,4.00286293,21.65222167,3.21538114
2025-03-03 21:04:38,3.98896522,21.62826538,3.21563744
2025-03-03 21:04:44,3.96852159,21.62069702,3.21491312
2025-03-03 21:04:49,3.99732589,21.60397338,3.21533513
2025-03-03 21:04:55,3.92602157,21.59524536,3.21541619
2025-03-03 21:05:01,3.91978502,21.5883789,3.21539068
2025-03-03 21:05:07,3.89858894,21.58706665,3.2151618
2025-03-03 21:05:12,3.93620948,21.60757446,3.21512722
2025-03-03 21:05:18,3.93564558,21.60617065,3.21558022
2025-03-03 21:05:24,3.93169384,21.60025024,3.21528363
2025-03-03 21:05:29,4.00837373,21.6072998,3.21550679
2025-03-03 21:05:35,3.9926753,21.6112976,3.2155044
2025-03-03 21:05:41,4.0209546,21.63671875,3.21511936
2025-03-03 21:05:47,4.00301074,21.67056274,3.21497035
2025-03-03 21:05:53,4.06536293,21.68029785,3.21560049
2025-03-03 21:05:58,4.0932393,21.67825317,3.21523022
2025-03-03 21:06:04,4.11862897,21.6770935,3.21529436
2025-03-03 21:06:10,4.09444904,21.67700195,3.21523213
2025-03-03 21:06:15,4.08244609,21.6720581,3.21550297
2025-03-03 21:06:21,4.14209651,21.67346191,3.21577191
2025-03-03 21:06:27,4.12294387,21.65075683,3.21516013
2025-03-03 21:06:33,4.06919384,21.66159057,3.21550488
2025-03-03 21:06:38,4.10190868,21.67007446,3.21501445
2025-03-03 21:06:44,4.02650594,21.67016601,3.21548628
2025-03-03 21:06:50,4.07025575,21.67428588,3.21520972
2025-03-03 21:06:55,4.07987928,21.67767333,3.21497225
2025-03-03 21:07:01,4.05650568,21.67611694,3.21496844
2025-03-03 21:07:07,4.05051136,21.67825317,3.21540689
2025-03-03 21:07:13,4.04819917,21.67700195,3.21547889
2025-03-03 21:07:18,4.03012132,21.675354,3.21538877
2025-03-03 21:07:24,4.03954315,21.68774414,3.21519494
2025-03-03 21:07:30,4.05434131,21.68478393,3.21482682
2025-03-03 21:07:36,4.02498674,21.68771362,3.21508598
2025-03-03 21:07:41,4.01704311,21.68164062,3.21507358
2025-03-03 21:07:47,4.05853557,21.68920898,3.21477651
2025-03-03 21:07:53,4.03572559,21.7010498,3.21509552
2025-03-03 21:07:58,4.05223131,21.70025634,3.21487975
2025-03-03 21:08:04,4.05174732,21.71463012,3.21518969
2025-03-03 21:08:10,4.05110216,21.74804687,3.2144339
2025-03-03 21:08:16,4.03235244,21.76730346,3.21518397
2025-03-03 21:08:21,4.02090072,21.76803588,3.21501994
2025-03-03 21:08:27,4.01833343,21.76177978,3.21500158
2025-03-03 21:08:33,3.97154569,21.76907348,3.21505141
2025-03-03 21:08:38,3.97041654,21.76599121,3.21456837
2025-03-03 21:08:44,3.92434139,21.7507019,3.21433997
2025-03-03 21:08:50,3.94928741,21.75692749,3.21449112
2025-03-03 21:08:56,3.89792995,21.76550292,3.21464586
2025-03-03 21:09:01,3.90002679,21.75305175,3.21526122
2025-03-03 21:09:07,3.90247325,21.74291992,3.21494817
2025-03-03 21:09:13,3.88418025,21.74612426,3.21463131
2025-03-03 21:09:18,3.87186861,21.74893188,3.21424055
2025-03-03 21:09:24,3.85348129,21.72302246,3.21431612
2025-03-03 21:09:30,3.89081974,21.71105957,3.21516919
2025-03-03 21:09:36,3.9167881,21.71224975,3.21490001
2025-03-03 21:09:41,3.95167999,21.71960449,3.21423864
2025-03-03 21:09:47,3.95821266,21.70861816,3.21432876
2025-03-03 21:09:53,3.95334701,21.70437622,3.2146275
2025-03-03 21:09:59,3.93205661,21.70141601,3.21527624
2025-03-03 21:10:04,3.97798366,21.68829345,3.21501111
2025-03-03 21:10:10,3.95951652,21.68743896,3.215173
2025-03-03 21:10:16,3.99239253,21.67977905,3.2145853
2025-03-03 21:10:21,4.0090723,21.67633056,3.21490955
2025-03-03 21:10:27,3.94936847,21.67251586,3.21499204
2025-03-03 21:10:33,4.02610206,21.66088867,3.21471023
2025-03-03 21:10:39,4.03284931,21.66122436,3.21406555
2025-03-03 21:10:44,4.08853483,21.67114257,3.21501636
2025-03-03 21:10:50,4.12174701,21.68560791,3.21440982
2025-03-03 21:10:56,4.08623647,21.69985961,3.21457195
2025-03-03 21:11:01,4.08108854,21.71179199,3.21429777
2025-03-03 21:11:07,4.12002658,21.71249389,3.21507358
2025-03-03 21:11:13,4.10793018,21.70904541,3.21500325
2025-03-03 21:11:19,4.11403226,21.7017517,3.21506977
2025-03-03 21:11:24,4.14431476,21.69262695,3.21490216
2025-03-03 21:11:30,4.14733839,21.68939208,3.21444702
2025-03-03 21:11:36,4.14670705,21.6861267,3.21428847
2025-03-03 21:11:41,4.14551067,21.68203735,3.21463489
2025-03-03 21:11:47,4.13380384,21.68188476,3.21509218
2025-03-03 21:11:53,4.1142745,21.6776123,3.21431422
2025-03-03 21:11:59,4.09650564,21.67575073,3.21513962
2025-03-03 21:12:04,4.07176113,21.66818237,3.21435666
2025-03-03 21:12:10,4.05674743,21.67077636,3.21455764
2025-03-03 21:12:16,4.11983871,21.67504882,3.21460342
2025-03-03 21:12:21,4.06354856,21.6732788,3.21492409
2025-03-03 21:12:27,4.06219053,21.67565917,3.21450424
2025-03-03 21:12:33,4.04448938,21.67977905,3.21418881
2025-03-03 21:12:38,4.02379035,21.68310546,3.21496295
2025-03-03 21:12:44,4.00584697,21.6607666,3.21479153
2025-03-03 21:12:50,3.96817207,21.62353515,3.21441531
2025-03-03 21:12:56,3.98306465,21.61242675,3.2144227
2025-03-03 21:13:01,3.97548389,21.6336975,3.21490406
2025-03-03 21:13:07,3.96067237,21.65338134,3.21452617
2025-03-03 21:13:13,3.93990612,21.6758728,3.21429777
2025-03-03 21:13:18,3.91172046,21.67611694,3.21421098
2025-03-03 21:13:24,3.9073122,21.6755371,3.21428632
2025-03-03 21:13:30,3.94474487,21.66595458,3.21470856
2025-03-03 21:13:36,3.90540313,21.6524353,3.21488165
2025-03-03 21:13:41,3.90516138,21.64465332,3.21480822
2025-03-03 21:13:47,3.91733856,21.64474487,3.21455216
2025-03-03 21:13:53,3.90017433,21.64813232,3.2147293
2025-03-03 21:13:58,3.89548397,21.65084838,3.21460175
2025-03-03 21:14:04,3.85834693,21.65124511,3.21490931
2025-03-03 21:14:10,3.88744659,21.63778686,3.21441531
2025-03-03 21:14:16,3.8541131,21.62994384,3.21483373
2025-03-03 21:14:21,3.84505348,21.62960815,3.21473622
2025-03-03 21:14:27,3.80866928,21.63165283,3.21446895
2025-03-03 21:14:33,3.81428794,21.62759399,3.21433639
2025-03-03 21:14:39,3.79412627,21.63796997,3.21405625
2025-03-03 21:14:44,3.74772834,21.65838623,3.21441364
2025-03-03 21:14:50,3.77963709,21.67797851,3.21467185
2025-03-03 21:14:56,3.82516098,21.67697143,3.21457982
2025-03-03 21:15:01,3.78840088,21.66732788,3.21430468
2025-03-03 21:15:07,3.77490592,21.67144775,3.21470308
2025-03-03 21:15:13,3.75858831,21.67446899,3.2145996
2025-03-03 21:15:19,3.75135755,21.67428588,3.21422195
2025-03-03 21:15:24,3.73233842,21.67736816,3.21441936
2025-03-03 21:15:30,3.76358938,21.67669677,3.21431398
2025-03-03 21:15:36,3.75200295,21.67788696,3.21468114
2025-03-03 21:15:41,3.69747328,21.66415405,3.21422767
2025-03-03 21:15:47,3.72544384,21.65115356,3.21431589
2025-03-03 21:15:53,3.64914011,21.64285278,3.21452045
2025-03-03 21:15:59,3.69495964,21.63479614,3.21446323
2025-03-03 21:16:04,3.75181436,21.63467407,3.21467375
2025-03-03 21:16:10,3.78420734,21.63168334,3.21484851
2025-03-03 21:16:16,3.81572628,21.63555908,3.21419453
2025-03-03 21:16:21,3.82341403,21.64260864,3.21453332
2025-03-03 21:16:27,3.8205244,21.63809204,3.21466088
2025-03-03 21:16:33,3.83069896,21.63235473,3.21454644
2025-03-03 21:16:39,3.83997297,21.62615966,3.21459054
2025-03-03 21:16:44,3.86108875,21.62915039,3.21431398
2025-03-03 21:16:50,3.86565856,21.63040161,3.21403384
2025-03-03 21:16:56,3.8603897,21.64376831,3.21414089
2025-03-03 21:17:01,3.87918043,21.6506958,3.21418523
2025-03-03 21:17:07,3.88555068,21.64617919,3.21454477
2025-03-03 21:17:13,3.91372299,21.63275146,3.21425318
2025-03-03 21:17:19,3.88733863,21.63092041,3.21435093
2025-03-03 21:17:24,3.94041652,21.61318969,3.21444869
2025-03-03 21:17:30,3.91106204,21.61010742,3.21438956
2025-03-03 21:17:36,3.97495956,21.60864257,3.21435117
2025-03-03 21:17:41,3.95135765,21.60848999,3.21443581
2025-03-03 21:17:47,3.9932661,21.60818481,3.21423673
2025-03-03 21:17:53,3.97391128,21.61105346,3.21407103
2025-03-03 21:17:59,3.9835617,21.62319946,3.2141354
2025-03-03 21:18:04,4.02072572,21.63418579,3.21402692
2025-03-03 21:18:10,3.93779544,21.62130737,3.21440291
2025-03-03 21:18:16,3.92935485,21.6194458,3.21443772
2025-03-03 21:18:21,3.92372322,21.62173461,3.21401762
2025-03-03 21:18:27,3.91052436,21.63528442,3.21390318
2025-03-03 21:18:33,3.87498664,21.61709594,3.21420717
2025-03-03 21:18:39,3.88580627,21.61752319,3.21396589
2025-03-03 21:18:44,3.87954311,21.62728881,3.21391057
2025-03-03 21:18:50,3.84502696,21.63400268,3.21429395
2025-03-03 21:18:56,3.8061697,21.63140869,3.21382403
2025-03-03 21:19:01,3.83032274,21.63824462,3.21424603
2025-03-03 21:19:07,3.79978537,21.64431762,3.21434187
2025-03-03 21:19:13,3.77580666,21.65466308,3.21433091
2025-03-03 21:19:19,3.76966381,21.66030883,3.21398234
2025-03-03 21:19:24,3.77123641,21.65518188,3.21393275
2025-03-03 21:19:30,3.75246,21.6576538,3.21409654
2025-03-03 21:19:36,3.71807765,21.65512084,3.21397328
2025-03-03 21:19:41,3.71747303,21.64334106,3.21440601
2025-03-03 21:19:47,3.71424698,21.64178466,3.21440482
2025-03-03 21:19:53,3.6923387,21.63772583,3.21455168
2025-03-03 21:19:59,3.73904561,21.63275146,3.21448206
2025-03-03 21:20:04,3.72073912,21.62979125,3.21382951
2025-03-03 21:20:10,3.73696231,21.63278198,3.21374106
2025-03-03 21:20:16,3.7129569,21.63317871,3.21381473
2025-03-03 21:20:22,3.72802472,21.62036132,3.21422767
2025-03-03 21:20:27,3.79077982,21.62030029,3.21388483
2025-03-03 21:20:33,3.79870986,21.61267089,3.21391248
2025-03-03 21:20:39,3.85399198,21.61056518,3.21421647
2025-03-03 21:20:44,3.87315864,21.61907958,3.21366024
2025-03-03 21:20:50,3.84942226,21.63180541,3.21391606
2025-03-03 21:20:56,3.85873699,21.6173706,3.21403217
2025-03-03 21:21:02,3.86724472,21.61132812,3.21408939
2025-03-03 21:21:07,3.83803768,21.61697387,3.21370244
2025-03-03 21:21:13,3.84466381,21.61193847,3.21404147
2025-03-03 21:21:19,3.86649227,21.60848999,3.21399521
2025-03-03 21:21:24,3.84622335,21.60818481,3.21364521
2025-03-03 21:21:30,3.85302429,21.60839843,3.21377062
2025-03-03 21:21:36,3.7770164,21.61102294,3.21360659
2025-03-03 21:21:42,3.76256752,21.61425781,3.21405434
2025-03-03 21:21:47,3.7800002,21.62701416,3.21375751
2025-03-03 21:21:53,3.70856189,21.62738037,3.21395301
2025-03-03 21:21:59,3.72124981,21.625,3.21372079
2025-03-03 21:22:04,3.65725827,21.61636352,3.21369862
2025-03-03 21:22:10,3.73698949,21.61520385,3.21398997
2025-03-03 21:22:16,3.69534945,21.61004638,3.21381115
2025-03-03 21:22:22,3.71041679,21.60797119,3.21384215
2025-03-03 21:22:27,3.69436812,21.60665893,3.21404862
2025-03-03 21:22:33,3.67295694,21.6052246,3.21392154
2025-03-03 21:22:39,3.67541694,21.60711669,3.21362638
2025-03-03 21:22:44,3.65508079,21.60647583,3.2136805
2025-03-03 21:22:50,3.61872315,21.60827636,3.21384429
2025-03-03 21:22:56,3.60502672,21.61572265,3.21357917
2025-03-03 21:23:02,3.6540997,21.61947631,3.21368193
2025-03-03 21:23:07,3.65698933,21.61764526,3.21399378
2025-03-03 21:23:13,3.63977169,21.62841796,3.21419095
2025-03-03 21:23:19,3.66134428,21.63870239,3.21412801
2025-03-03 21:23:25,3.65252685,21.64105224,3.21425366
2025-03-03 21:23:30,3.60974478,21.64547729,3.21384215
2025-03-03 21:23:36,3.67831993,21.65509033,3.21362876
2025-03-03 21:23:42,3.63814496,21.62976074,3.21419429
2025-03-03 21:23:47,3.62974476,21.63198852,3.21367502
2025-03-03 21:23:53,3.63240623,21.62915039,3.21387195
2025-03-03 21:23:59,3.65666627,21.62924194,3.2141335
2025-03-03 21:24:05,3.60866928,21.61495971,3.21402668
2025-03-03 21:24:10,3.65360236,21.60568237,3.21377992
2025-03-03 21:24:16,3.56932806,21.58660888,3.21400094
2025-03-03 21:24:22,3.67760729,21.58566284,3.21421837
2025-03-03 21:24:27,3.64779567,21.5923767,3.21412992
2025-03-03 21:24:33,3.69532299,21.5982666,3.21418881
2025-03-03 21:24:39,3.71091413,21.59927368,3.21391248
2025-03-03 21:24:45,3.74315857,21.6151123,3.2141869
2025-03-03 21:24:50,3.72663998,21.61187744,3.21401739
2025-03-03 21:24:56,3.6789112,21.60861206,3.21395468
2025-03-03 21:25:02,3.68551087,21.61242675,3.2140007
2025-03-03 21:25:07,3.71452951,21.61520385,3.21420526
2025-03-03 21:25:13,3.77548408,21.60818481,3.21400833
2025-03-03 21:25:19,3.76036286,21.60861206,3.21387362
2025-03-03 21:25:25,3.79450321,21.61001586,3.21411347
2025-03-03 21:25:30,3.77573966,21.60992431,3.2140541
2025-03-03 21:25:36,3.77193546,21.60992431,3.21414494
2025-03-03 21:25:42,3.78544402,21.60971069,3.21425127
2025-03-03 21:25:47,3.7892208,21.61505126,3.21414089
2025-03-03 21:25:53,3.78759431,21.61618041,3.21401166
2025-03-03 21:25:59,3.79540324,21.61227416,3.21385717
2025-03-03 21:26:05,3.82509422,21.60446166,3.21370983
2025-03-03 21:26:10,3.80541687,21.5979309,3.21416282
2025-03-03 21:26:16,3.86982555,21.58679199,3.214082
2025-03-03 21:26:22,3.90444869,21.59457397,3.21389007
2025-03-03 21:26:27,3.87189531,21.59661865,3.2137463
2025-03-03 21:26:33,3.87196254,21.57913208,3.2140541
2025-03-03 21:26:39,3.87811851,21.5743103,3.2141354
2025-03-03 21:26:45,3.86662626,21.57546997,3.21387743
2025-03-03 21:26:50,3.87681465,21.58926391,3.21379804
2025-03-03 21:26:56,3.90264797,21.59020996,3.21385717
2025-03-03 21:27:02,3.90918045,21.60369873,3.21412444
2025-03-03 21:27:07,3.89995956,21.61001586,3.2143898
2025-03-03 21:27:13,3.93696231,21.61035156,3.21424412
2025-03-03 21:27:19,3.8898797,21.61212158,3.21431779
2025-03-03 21:27:25,3.89517478,21.62530517,3.21382594
2025-03-03 21:27:30,3.86905937,21.61996459,3.21394181
2025-03-03 21:27:36,3.89219074,21.61984252,3.21415162
2025-03-03 21:27:42,3.89159984,21.61785888,3.21415758
2025-03-03 21:27:48,3.89606208,21.61804199,3.21440672
2025-03-03 21:27:53,3.8973524,21.6080017,3.21428823
2025-03-03 21:27:59,3.88204307,21.59506225,3.21463656
2025-03-03 21:28:05,3.90780944,21.59606933,3.21452784
2025-03-03 21:28:10,3.8635888,21.59075927,3.21390128
2025-03-03 21:28:16,3.91129064,21.57647705,3.21440982
2025-03-03 21:28:22,3.9229166,21.58654785,3.21415233
2025-03-03 21:28:28,3.90638446,21.59390258,3.21422553
2025-03-03 21:28:33,3.88603496,21.60150146,3.21444106
2025-03-03 21:28:39,3.86548376,21.60867309,3.21400833
2025-03-03 21:28:45,3.83994655,21.59375,3.21388316
2025-03-03 21:28:50,3.87325286,21.57897949,3.21447086
2025-03-03 21:28:56,3.83942203,21.59350585,3.21401214
2025-03-03 21:29:02,3.80587368,21.60519409,3.21365046
2025-03-03 21:29:08,3.80088691,21.60485839,3.21440982
2025-03-03 21:29:13,3.83147811,21.60946655,3.21422195
2025-03-03 21:29:19,3.82993297,21.61264038,3.21437692
2025-03-03 21:29:25,3.81803798,21.61294555,3.21431779
2025-03-03 21:29:30,3.86020164,21.60812377,3.21399188
2025-03-03 21:29:36,3.8511424,21.59887695,3.21447443
2025-03-03 21:29:42,3.86198902,21.58544921,3.21398448
